"index,""method"",""url"",""protocol"",""userAgent"",""pragma"",""cacheControl"",""accept"",""acceptEncoding"",""acceptCharset"",""acceptLanguage"",""host"",""connection"",""contentLength"",""contentType"",""cookie"",""payload"",""label""";;;;;;;
"24879,""PUT"",""http://localhost:8080/tienda1/publico/autenticar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""66"",""application/x-www-form-urlencoded"",""JSESSIONID=423DAE3026E2827396AE91D1BD2B5B85"",""modo=entrar"",""anom"""
"24879,""PUT"",""http://localhost:8080/tienda1/publico/autenticar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""66"",""application/x-www-form-urlencoded"",""JSESSIONID=423DAE3026E2827396AE91D1BD2B5B85"",""login=emilie"",""anom"""
"24879,""PUT"",""http://localhost:8080/tienda1/publico/autenticar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""66"",""application/x-www-form-urlencoded"",""JSESSIONID=423DAE3026E2827396AE91D1BD2B5B85"",""pwd=microgr%E1fico"",""anom"""
"24879,""PUT"",""http://localhost:8080/tienda1/publico/autenticar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""66"",""application/x-www-form-urlencoded"",""JSESSIONID=423DAE3026E2827396AE91D1BD2B5B85"",""remember=off"",""anom"""
"24879,""PUT"",""http://localhost:8080/tienda1/publico/autenticar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""66"",""application/x-www-form-urlencoded"",""JSESSIONID=423DAE3026E2827396AE91D1BD2B5B85"",""B1=Entrar"",""anom"""
"24880,""PUT"",""http://localhost:8080/tienda1/publico/entrar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""33"",""application/x-www-form-urlencoded"",""JSESSIONID=73377F7D90D686156DDF40A7A2C69F10"",""errorMsg=Credenciales+incorrectas"",""anom"""
"24881,""PUT"",""http://localhost:8080/tienda1/publico/entrar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""33"",""application/x-www-form-urlencoded"",""JSESSIONID=F1C0BDDBABD881CFD632C4BF66DC2FF5"",""errorMsg=Credenciales+incorrectas"",""anom"""
"24882,""PUT"",""http://localhost:8080/tienda1/publico/pagar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""38"",""application/x-www-form-urlencoded"",""JSESSIONID=41F2205A596B5392B696F7AACA1A954E"",""modo=insertar"",""anom"""
"24882,""PUT"",""http://localhost:8080/tienda1/publico/pagar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""38"",""application/x-www-form-urlencoded"",""JSESSIONID=41F2205A596B5392B696F7AACA1A954E"",""precio=2579"",""anom"""
"24882,""PUT"",""http://localhost:8080/tienda1/publico/pagar.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""38"",""application/x-www-form-urlencoded"",""JSESSIONID=41F2205A596B5392B696F7AACA1A954E"",""B1=Confirmar"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""modo=registro"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""login=kentaro"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""password=4up493a562i5"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""nombre=Sulko"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""apellidos=Mex%EDa+Sebastia"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""email=oliveros%40errebebe.ke"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""dni=11983001R"",""anom"""
"24883,""PUT"",""http://localhost:8080/tienda1/publico/registro.jsp"",""HTTP/1.1"",""Mozilla/5.0 (compatible"; Konqueror/3.5;" Linux) KHTML/3.5.8 (like Gecko)"",""no-cache"",""no-cache"",""text/xml,application/xml,application/xhtml+xml,text/html";q=0.9,text/plain;q=0.8,image/png,*/*;"q=0.5"",""x-gzip, x-deflate, gzip, deflate"",""utf-8, utf-8";q=0.5, *;"q=0.5"",""en"",""localhost:9090"",""close"",""262"",""application/x-www-form-urlencoded"",""JSESSIONID=F32B7328BE61B6C2D76BE6BE2606B29E"",""direccion=Molinos+37+"",""anom"""
